,id,Time,Sample,Value
2836,Rac1,4.833334,Cell_18,1.048735
2837,Rac1,5,Cell_18,1.049245
2838,Rac1,5.166667,Cell_18,1.042838
2839,Rac1,5.333334,Cell_18,1.036611
2840,Rac1,5.5,Cell_18,1.035869
2841,Rac1,5.666667,Cell_18,1.047712
2842,Rac1,5.833334,Cell_18,1.039032
2843,Rac1,6,Cell_18,1.034084
2844,Rac1,6.166667,Cell_18,1.020184
2845,Rac1,6.333334,Cell_18,1.034508
2846,Rac1,6.5,Cell_18,1.016537
2847,Rac1,6.666667,Cell_18,1.03102
2848,Rac1,6.833334,Cell_18,1.02155
2849,Rac1,7,Cell_18,1.015075
2850,Rac1,7.166667,Cell_18,1.024079
2851,Rac1,7.333334,Cell_18,1.033765
2852,Rac1,7.5,Cell_18,1.034014
2853,Rac1,7.666667,Cell_18,1.017704
2854,Rac1,7.833334,Cell_18,1.023083
2855,Rac1,8,Cell_18,1.028156
2856,Rac1,8.166667,Cell_18,1.035495
2857,Rac1,8.333333,Cell_18,1.017577
2858,Rac1,8.5,Cell_18,1.02467
2859,Rac1,8.666667,Cell_18,1.009611
2860,Rac1,8.833333,Cell_18,1.023593
2861,Rac1,9,Cell_18,1.018269
2862,Rac1,9.166667,Cell_18,1.011485
2863,Rac1,9.333333,Cell_18,1.007978
2864,Rac1,9.5,Cell_18,1.006021
2865,Rac1,9.666667,Cell_18,1.012566
2866,Rac1,9.833333,Cell_18,1.020607
2867,Rac1,10,Cell_18,1.006839
2868,Cdc42,0,Cell_18,1.001929
2869,Cdc42,0.1666667,Cell_18,0.9993551
2870,Cdc42,0.3333333,Cell_18,0.9968905
2871,Cdc42,0.5,Cell_18,1.005905
2872,Cdc42,0.6666667,Cell_18,0.9959676
2873,Cdc42,0.8333333,Cell_18,1.007057
2874,Cdc42,1,Cell_18,0.9987986
2875,Cdc42,1.166667,Cell_18,0.9949598
2876,Cdc42,1.333333,Cell_18,1.007319
2877,Cdc42,1.5,Cell_18,0.9909142
2878,Cdc42,1.666667,Cell_18,1.011326
2879,Cdc42,1.833333,Cell_18,1.016843
2880,Cdc42,2,Cell_18,1.037629
2881,Cdc42,2.166667,Cell_18,1.066922
2882,Cdc42,2.333333,Cell_18,1.067787
2883,Cdc42,2.5,Cell_18,1.064194
2884,Cdc42,2.666667,Cell_18,1.044876
2885,Cdc42,2.833333,Cell_18,1.041212
2886,Cdc42,3,Cell_18,1.027142
2887,Cdc42,3.166667,Cell_18,1.011205
2888,Cdc42,3.333333,Cell_18,1.011041
2889,Cdc42,3.5,Cell_18,1.002907
2890,Cdc42,3.666667,Cell_18,0.9973862
2891,Cdc42,3.833333,Cell_18,0.9897037
2892,Cdc42,4,Cell_18,0.9881197
2893,Cdc42,4.166667,Cell_18,0.9947624
2894,Cdc42,4.333334,Cell_18,0.9995714
2895,Cdc42,4.5,Cell_18,1.000532
2896,Cdc42,4.666667,Cell_18,1.006307
2897,Cdc42,4.833334,Cell_18,1.012844
2898,Cdc42,5,Cell_18,0.9977744
2899,Cdc42,5.166667,Cell_18,1.00783
2900,Cdc42,5.333334,Cell_18,1.001436
2901,Cdc42,5.5,Cell_18,1.010578
2902,Cdc42,5.666667,Cell_18,1.010921
2903,Cdc42,5.833334,Cell_18,1.006282
2904,Cdc42,6,Cell_18,1.008057
2905,Cdc42,6.166667,Cell_18,1.002777
2906,Cdc42,6.333334,Cell_18,1.013046
2907,Cdc42,6.5,Cell_18,1.015615
2908,Cdc42,6.666667,Cell_18,1.028042
2909,Cdc42,6.833334,Cell_18,1.018732
2910,Cdc42,7,Cell_18,1.024119
2911,Cdc42,7.166667,Cell_18,1.016602
2912,Cdc42,7.333334,Cell_18,1.01577
2913,Cdc42,7.5,Cell_18,1.015435
2914,Cdc42,7.666667,Cell_18,1.018445
2915,Cdc42,7.833334,Cell_18,1.018931
2916,Cdc42,8,Cell_18,1.01809
2917,Cdc42,8.166667,Cell_18,1.011914
2918,Cdc42,8.333333,Cell_18,1.022898
2919,Cdc42,8.5,Cell_18,1.017223
2920,Cdc42,8.666667,Cell_18,1.011007
2921,Cdc42,8.833333,Cell_18,1.011259
2922,Cdc42,9,Cell_18,1.018498
2923,Cdc42,9.166667,Cell_18,1.006944
2924,Cdc42,9.333333,Cell_18,1.003278
2925,Cdc42,9.5,Cell_18,1.01359
2926,Cdc42,9.666667,Cell_18,1.011719
2927,Cdc42,9.833333,Cell_18,0.9997716
2928,Cdc42,10,Cell_18,1.001575
2929,Rac1,0,Cell_19,0.998294
2930,Rac1,0.1666667,Cell_19,1.012225
2931,Rac1,0.3333333,Cell_19,0.992331
2932,Rac1,0.5,Cell_19,0.9959588
2933,Rac1,0.6666667,Cell_19,1.00136
2934,Rac1,0.8333333,Cell_19,1.000868
2935,Rac1,1,Cell_19,1.008688
2936,Rac1,1.166667,Cell_19,0.9714673
2937,Rac1,1.333333,Cell_19,0.9769061
2938,Rac1,1.5,Cell_19,0.9889287
2939,Rac1,1.666667,Cell_19,1.016335
2940,Rac1,1.833333,Cell_19,0.9969912
2941,Rac1,2,Cell_19,0.9836298
2942,Rac1,2.166667,Cell_19,0.9665964
2943,Rac1,2.333333,Cell_19,0.928404
2944,Rac1,2.5,Cell_19,0.9547372
2945,Rac1,2.666667,Cell_19,0.9784081
2946,Rac1,2.833333,Cell_19,0.9636729
2947,Rac1,3,Cell_19,0.943076
2948,Rac1,3.166667,Cell_19,0.9713524
2949,Rac1,3.333333,Cell_19,0.9553019
2950,Rac1,3.5,Cell_19,0.9600291
2951,Rac1,3.666667,Cell_19,0.9610825
2952,Rac1,3.833333,Cell_19,0.960406
2953,Rac1,4,Cell_19,0.9533003
2954,Rac1,4.166667,Cell_19,0.9504679
2955,Rac1,4.333334,Cell_19,0.9244303
2956,Rac1,4.5,Cell_19,0.9500852
2957,Rac1,4.666667,Cell_19,0.9571048
2958,Rac1,4.833334,Cell_19,0.9606202
2959,Rac1,5,Cell_19,0.9258206
2960,Rac1,5.166667,Cell_19,0.981738
2961,Rac1,5.333334,Cell_19,0.9734494
2962,Rac1,5.5,Cell_19,0.9537665
2963,Rac1,5.666667,Cell_19,0.9718687
2964,Rac1,5.833334,Cell_19,0.9770113
2965,Rac1,6,Cell_19,0.9583193
2966,Rac1,6.166667,Cell_19,0.9811621
2967,Rac1,6.333334,Cell_19,0.9689426
2968,Rac1,6.5,Cell_19,0.952063
2969,Rac1,6.666667,Cell_19,0.9913058
2970,Rac1,6.833334,Cell_19,0.9772215
2971,Rac1,7,Cell_19,0.9886681
2972,Rac1,7.166667,Cell_19,0.9886994
2973,Rac1,7.333334,Cell_19,1.003891
2974,Rac1,7.5,Cell_19,0.9714967
2975,Rac1,7.666667,Cell_19,0.9779934
2976,Rac1,7.833334,Cell_19,0.9866231
2977,Rac1,8,Cell_19,0.9886685
2978,Rac1,8.166667,Cell_19,0.9687455
2979,Rac1,8.333333,Cell_19,0.9766176
2980,Rac1,8.5,Cell_19,0.9689532
2981,Rac1,8.666667,Cell_19,0.9796105
2982,Rac1,8.833333,Cell_19,0.9754487
2983,Rac1,9,Cell_19,0.9831675
2984,Rac1,9.166667,Cell_19,0.9710891
2985,Rac1,9.333333,Cell_19,0.9941376
2986,Rac1,9.5,Cell_19,0.9780085
2987,Rac1,9.666667,Cell_19,0.9847613
2988,Rac1,9.833333,Cell_19,0.9621673
2989,Rac1,10,Cell_19,0.9938484
2990,Cdc42,0,Cell_19,1.000866
2991,Cdc42,0.1666667,Cell_19,0.9980562
2992,Cdc42,0.3333333,Cell_19,0.996683
2993,Cdc42,0.5,Cell_19,1.004311
2994,Cdc42,0.6666667,Cell_19,1.000094
2995,Cdc42,0.8333333,Cell_19,1.004947
2996,Cdc42,1,Cell_19,0.9978497
2997,Cdc42,1.166667,Cell_19,0.9930686
2998,Cdc42,1.333333,Cell_19,1.004798
2999,Cdc42,1.5,Cell_19,0.9943924
3000,Cdc42,1.666667,Cell_19,1.009424
3001,Cdc42,1.833333,Cell_19,1.009595
3002,Cdc42,2,Cell_19,1.034043
3003,Cdc42,2.166667,Cell_19,1.062937
3004,Cdc42,2.333333,Cell_19,1.067833
3005,Cdc42,2.5,Cell_19,1.057865
3006,Cdc42,2.666667,Cell_19,1.034922
3007,Cdc42,2.833333,Cell_19,1.028238
3008,Cdc42,3,Cell_19,1.010683
3009,Cdc42,3.166667,Cell_19,0.9962031
3010,Cdc42,3.333333,Cell_19,0.9982739
3011,Cdc42,3.5,Cell_19,1.000421
3012,Cdc42,3.666667,Cell_19,1.00569
3013,Cdc42,3.833333,Cell_19,1.004269
3014,Cdc42,4,Cell_19,1.010007
3015,Cdc42,4.166667,Cell_19,1.018186
3016,Cdc42,4.333334,Cell_19,1.023012
3017,Cdc42,4.5,Cell_19,1.025026
3018,Cdc42,4.666667,Cell_19,1.028002
3019,Cdc42,4.833334,Cell_19,1.042391
3020,Cdc42,5,Cell_19,1.026823
3021,Cdc42,5.166667,Cell_19,1.041307
3022,Cdc42,5.333334,Cell_19,1.03462
3023,Cdc42,5.5,Cell_19,1.046683
3024,Cdc42,5.666667,Cell_19,1.046689
3025,Cdc42,5.833334,Cell_19,1.039429
3026,Cdc42,6,Cell_19,1.042772
3027,Cdc42,6.166667,Cell_19,1.041907
3028,Cdc42,6.333334,Cell_19,1.048341
3029,Cdc42,6.5,Cell_19,1.050236
3030,Cdc42,6.666667,Cell_19,1.056671
3031,Cdc42,6.833334,Cell_19,1.052938
3032,Cdc42,7,Cell_19,1.06476
3033,Cdc42,7.166667,Cell_19,1.050412
3034,Cdc42,7.333334,Cell_19,1.047844
3035,Cdc42,7.5,Cell_19,1.051734
3036,Cdc42,7.666667,Cell_19,1.050488
3037,Cdc42,7.833334,Cell_19,1.04919
3038,Cdc42,8,Cell_19,1.046551
3039,Cdc42,8.166667,Cell_19,1.040575
3040,Cdc42,8.333333,Cell_19,1.059055
3041,Cdc42,8.5,Cell_19,1.048639
3042,Cdc42,8.666667,Cell_19,1.044823
3043,Cdc42,8.833333,Cell_19,1.041166
3044,Cdc42,9,Cell_19,1.046746
3045,Cdc42,9.166667,Cell_19,1.03319
3046,Cdc42,9.333333,Cell_19,1.025236
3047,Cdc42,9.5,Cell_19,1.041663
3048,Cdc42,9.666667,Cell_19,1.035884
3049,Cdc42,9.833333,Cell_19,1.024955
3050,Cdc42,10,Cell_19,1.026505
3051,Rac1,0,Cell_20,0.9954924
3052,Rac1,0.1666667,Cell_20,1.013222
3053,Rac1,0.3333333,Cell_20,0.98914
3054,Rac1,0.5,Cell_20,0.998437
3055,Rac1,0.6666667,Cell_20,1.00407
3056,Rac1,0.8333333,Cell_20,1.00131
3057,Rac1,1,Cell_20,1.016438
3058,Rac1,1.166667,Cell_20,0.980665
3059,Rac1,1.333333,Cell_20,0.9756426
3060,Rac1,1.5,Cell_20,0.989237
3061,Rac1,1.666667,Cell_20,1.01764
3062,Rac1,1.833333,Cell_20,0.9978697
3063,Rac1,2,Cell_20,0.9783173
3064,Rac1,2.166667,Cell_20,0.96829
3065,Rac1,2.333333,Cell_20,0.9295946
3066,Rac1,2.5,Cell_20,0.9566854
3067,Rac1,2.666667,Cell_20,0.9709253
3068,Rac1,2.833333,Cell_20,0.9485887
3069,Rac1,3,Cell_20,0.9421309
3070,Rac1,3.166667,Cell_20,0.9640032
3071,Rac1,3.333333,Cell_20,0.9494116
3072,Rac1,3.5,Cell_20,0.955746
3073,Rac1,3.666667,Cell_20,0.9634038
3074,Rac1,3.833333,Cell_20,0.9485927
3075,Rac1,4,Cell_20,0.9467278
3076,Rac1,4.166667,Cell_20,0.9520815
3077,Rac1,4.333334,Cell_20,0.93566
3078,Rac1,4.5,Cell_20,0.9465575
3079,Rac1,4.666667,Cell_20,0.9622124
3080,Rac1,4.833334,Cell_20,0.9680423
3081,Rac1,5,Cell_20,0.9317465
3082,Rac1,5.166667,Cell_20,0.9870113
3083,Rac1,5.333334,Cell_20,0.9726514
3084,Rac1,5.5,Cell_20,0.9540749
3085,Rac1,5.666667,Cell_20,0.9748139
3086,Rac1,5.833334,Cell_20,0.9841167
3087,Rac1,6,Cell_20,0.9576095
3088,Rac1,6.166667,Cell_20,0.9866543
3089,Rac1,6.333334,Cell_20,0.9747783
3090,Rac1,6.5,Cell_20,0.9568841
3091,Rac1,6.666667,Cell_20,0.9877863
3092,Rac1,6.833334,Cell_20,0.9861355
3093,Rac1,7,Cell_20,0.9857685
3094,Rac1,7.166667,Cell_20,0.9917971
3095,Rac1,7.333334,Cell_20,1.005151
3096,Rac1,7.5,Cell_20,0.9806767
3097,Rac1,7.666667,Cell_20,0.9761209
3098,Rac1,7.833334,Cell_20,0.9908295
3099,Rac1,8,Cell_20,0.990813
3100,Rac1,8.166667,Cell_20,0.9693067
3101,Rac1,8.333333,Cell_20,0.9755089
3102,Rac1,8.5,Cell_20,0.969166
3103,Rac1,8.666667,Cell_20,0.9852596
3104,Rac1,8.833333,Cell_20,0.9697514
3105,Rac1,9,Cell_20,0.9808077
3106,Rac1,9.166667,Cell_20,0.9651154
3107,Rac1,9.333333,Cell_20,0.9945972
3108,Rac1,9.5,Cell_20,0.9832115
3109,Rac1,9.666667,Cell_20,0.9849426
3110,Rac1,9.833333,Cell_20,0.9647475
3111,Rac1,10,Cell_20,0.9948954
3112,Rac1,0,Cell_21,1.002498
3113,Rac1,0.1666667,Cell_21,1.002234
3114,Rac1,0.3333333,Cell_21,1.000315
3115,Rac1,0.5,Cell_21,0.9969226
3116,Rac1,0.6666667,Cell_21,0.9980916
3117,Rac1,0.8333333,Cell_21,0.9993777
3118,Rac1,1,Cell_21,1.000116
3119,Rac1,1.166667,Cell_21,0.9987534
3120,Rac1,1.333333,Cell_21,0.9994678
3121,Rac1,1.5,Cell_21,1.001743
3122,Rac1,1.666667,Cell_21,0.9949033
3123,Rac1,1.833333,Cell_21,1.001751
3124,Rac1,2,Cell_21,0.9821034
3125,Rac1,2.166667,Cell_21,0.9798337
3126,Rac1,2.333333,Cell_21,0.9671171
3127,Rac1,2.5,Cell_21,0.9597551
3128,Rac1,2.666667,Cell_21,0.9528052
3129,Rac1,2.833333,Cell_21,0.9507921
3130,Rac1,3,Cell_21,0.9471861
3131,Rac1,3.166667,Cell_21,0.9578229
3132,Rac1,3.333333,Cell_21,0.9552113
3133,Rac1,3.5,Cell_21,0.9626641
3134,Rac1,3.666667,Cell_21,0.9616036
3135,Rac1,3.833333,Cell_21,0.9659454
3136,Rac1,4,Cell_21,0.9698361
3137,Rac1,4.166667,Cell_21,0.972256
3138,Rac1,4.333334,Cell_21,0.983103
3139,Rac1,4.5,Cell_21,0.9878202
3140,Rac1,4.666667,Cell_21,0.9837804
3141,Rac1,4.833334,Cell_21,0.9936785
3142,Rac1,5,Cell_21,0.9825007
3143,Rac1,5.166667,Cell_21,0.9865632
3144,Rac1,5.333334,Cell_21,0.9868674
3145,Rac1,5.5,Cell_21,0.982485
3146,Rac1,5.666667,Cell_21,0.9844626
3147,Rac1,5.833334,Cell_21,0.9880106
3148,Rac1,6,Cell_21,0.9860261
3149,Rac1,6.166667,Cell_21,0.9880361
3150,Rac1,6.333334,Cell_21,0.9890462
3151,Rac1,6.5,Cell_21,0.9773154
3152,Rac1,6.666667,Cell_21,0.9794126
3153,Rac1,6.833334,Cell_21,0.9753447
3154,Rac1,7,Cell_21,0.9786786
3155,Rac1,7.166667,Cell_21,0.9782126
3156,Rac1,7.333334,Cell_21,0.9802038
3157,Rac1,7.5,Cell_21,0.9794151
3158,Rac1,7.666667,Cell_21,0.9771797
3159,Rac1,7.833334,Cell_21,0.9787794
3160,Rac1,8,Cell_21,0.9824407
3161,Rac1,8.166667,Cell_21,0.9776604
3162,Rac1,8.333333,Cell_21,0.9727635
3163,Rac1,8.5,Cell_21,0.9768678
3164,Rac1,8.666667,Cell_21,0.9796084
3165,Rac1,8.833333,Cell_21,0.9758912
3166,Rac1,9,Cell_21,0.9763058
3167,Rac1,9.166667,Cell_21,0.9810701
3168,Rac1,9.333333,Cell_21,0.9724678
3169,Rac1,9.5,Cell_21,0.9735695
3170,Rac1,9.666667,Cell_21,0.9810169
3171,Rac1,9.833333,Cell_21,0.9757196
3172,Rac1,10,Cell_21,0.975347
3173,Rac1,0,Cell_22,0.9986917
3174,Rac1,0.1666667,Cell_22,1.002342
3175,Rac1,0.3333333,Cell_22,1.001466
3176,Rac1,0.5,Cell_22,0.995603
3177,Rac1,0.6666667,Cell_22,1.001899
3178,Rac1,0.8333333,Cell_22,1.00415
3179,Rac1,1,Cell_22,1.002627
3180,Rac1,1.166667,Cell_22,1.003522
3181,Rac1,1.333333,Cell_22,1.004464
3182,Rac1,1.5,Cell_22,1.006925
3183,Rac1,1.666667,Cell_22,1.001791
3184,Rac1,1.833333,Cell_22,1.011226
3185,Rac1,2,Cell_22,0.9972948
3186,Rac1,2.166667,Cell_22,0.9938644
3187,Rac1,2.333333,Cell_22,0.9909596
3188,Rac1,2.5,Cell_22,0.9910808
3189,Rac1,2.666667,Cell_22,0.9921789
3190,Rac1,2.833333,Cell_22,0.9924436
3191,Rac1,3,Cell_22,0.9936373
3192,Rac1,3.166667,Cell_22,1.001349
3193,Rac1,3.333333,Cell_22,0.9996368
3194,Rac1,3.5,Cell_22,1.00505
3195,Rac1,3.666667,Cell_22,1.002315
3196,Rac1,3.833333,Cell_22,1.003213
3197,Rac1,4,Cell_22,1.008329
3198,Rac1,4.166667,Cell_22,1.002658
3199,Rac1,4.333334,Cell_22,1.007396
3200,Rac1,4.5,Cell_22,1.012047
3201,Rac1,4.666667,Cell_22,1.003779
3202,Rac1,4.833334,Cell_22,1.015461
3203,Rac1,5,Cell_22,1.00417
3204,Rac1,5.166667,Cell_22,1.009836
3205,Rac1,5.333334,Cell_22,1.008004
3206,Rac1,5.5,Cell_22,1.002181
3207,Rac1,5.666667,Cell_22,1.001872
3208,Rac1,5.833334,Cell_22,1.005238
3209,Rac1,6,Cell_22,1.002653
3210,Rac1,6.166667,Cell_22,1.003759
3211,Rac1,6.333334,Cell_22,1.004573
3212,Rac1,6.5,Cell_22,0.9945824
3213,Rac1,6.666667,Cell_22,0.9962482
3214,Rac1,6.833334,Cell_22,0.9950917
3215,Rac1,7,Cell_22,0.9953151
3216,Rac1,7.166667,Cell_22,0.994961
3217,Rac1,7.333334,Cell_22,1.000683
3218,Rac1,7.5,Cell_22,0.9999323
3219,Rac1,7.666667,Cell_22,0.9934102
3220,Rac1,7.833334,Cell_22,0.9954631
3221,Rac1,8,Cell_22,0.9976969
3222,Rac1,8.166667,Cell_22,0.9918834
3223,Rac1,8.333333,Cell_22,0.9905251
3224,Rac1,8.5,Cell_22,0.9955507
3225,Rac1,8.666667,Cell_22,0.9941113
3226,Rac1,8.833333,Cell_22,0.992562
3227,Rac1,9,Cell_22,1.014605
3228,Rac1,9.166667,Cell_22,1.021954
3229,Rac1,9.333333,Cell_22,1.01113
3230,Rac1,9.5,Cell_22,1.005431
3231,Rac1,9.666667,Cell_22,0.9982085
3232,Rac1,9.833333,Cell_22,0.9917221
3233,Rac1,10,Cell_22,0.9920415
3234,Rac1,0,Cell_23,0.9987728
3235,Rac1,0.1666667,Cell_23,0.9963444
3236,Rac1,0.3333333,Cell_23,0.9985501
3237,Rac1,0.5,Cell_23,1.00203
3238,Rac1,0.6666667,Cell_23,1.004299
3239,Rac1,0.8333333,Cell_23,0.9984087
3240,Rac1,1,Cell_23,0.9974418
3241,Rac1,1.166667,Cell_23,0.9976545
3242,Rac1,1.333333,Cell_23,1.000811
3243,Rac1,1.5,Cell_23,1.008453
3244,Rac1,1.666667,Cell_23,0.998216
3245,Rac1,1.833333,Cell_23,0.9954764
3246,Rac1,2,Cell_23,0.9853625
3247,Rac1,2.166667,Cell_23,0.9798714
3248,Rac1,2.333333,Cell_23,0.9622682
3249,Rac1,2.5,Cell_23,0.9587099
3250,Rac1,2.666667,Cell_23,0.9472462
3251,Rac1,2.833333,Cell_23,0.9493252
3252,Rac1,3,Cell_23,0.9423049
3253,Rac1,3.166667,Cell_23,0.9518681
3254,Rac1,3.333333,Cell_23,0.9602794
3255,Rac1,3.5,Cell_23,0.9607663
3256,Rac1,3.666667,Cell_23,0.9669216
3257,Rac1,3.833333,Cell_23,0.9769337
3258,Rac1,4,Cell_23,0.9802185
3259,Rac1,4.166667,Cell_23,0.9791209
3260,Rac1,4.333334,Cell_23,0.9865758
3261,Rac1,4.5,Cell_23,0.994656
3262,Rac1,4.666667,Cell_23,0.989762
3263,Rac1,4.833334,Cell_23,0.997771
3264,Rac1,5,Cell_23,0.9999608
3265,Rac1,5.166667,Cell_23,0.9982667
3266,Rac1,5.333334,Cell_23,0.9965038
3267,Rac1,5.5,Cell_23,0.9942032
3268,Rac1,5.666667,Cell_23,1.002488
3269,Rac1,5.833334,Cell_23,0.9970847
3270,Rac1,6,Cell_23,0.994263
3271,Rac1,6.166667,Cell_23,0.9847035
3272,Rac1,6.333334,Cell_23,0.996711
3273,Rac1,6.5,Cell_23,0.9895209
3274,Rac1,6.666667,Cell_23,0.9980196
3275,Rac1,6.833334,Cell_23,0.9981313
3276,Rac1,7,Cell_23,0.9879106
3277,Rac1,7.166667,Cell_23,0.9912844
3278,Rac1,7.333334,Cell_23,0.9919662
3279,Rac1,7.5,Cell_23,0.9918792
3280,Rac1,7.666667,Cell_23,0.9828214
3281,Rac1,7.833334,Cell_23,0.9861742
3282,Rac1,8,Cell_23,0.9865234
3283,Rac1,8.166667,Cell_23,0.991837
3284,Rac1,8.333333,Cell_23,0.9827589
3285,Rac1,8.5,Cell_23,0.984323
3286,Rac1,8.666667,Cell_23,0.9746297
3287,Rac1,8.833333,Cell_23,0.9802473
3288,Rac1,9,Cell_23,0.9770266
3289,Rac1,9.166667,Cell_23,0.9746897
3290,Rac1,9.333333,Cell_23,0.9727318
3291,Rac1,9.5,Cell_23,0.9726088
3292,Rac1,9.666667,Cell_23,0.9750091
3293,Rac1,9.833333,Cell_23,0.9780979
3294,Rac1,10,Cell_23,0.969117
3295,Rac1,0,Cell_24,0.9988987
3296,Rac1,0.1666667,Cell_24,0.9969288
3297,Rac1,0.3333333,Cell_24,0.9983435
3298,Rac1,0.5,Cell_24,1.006325
3299,Rac1,0.6666667,Cell_24,0.9995825
3300,Rac1,0.8333333,Cell_24,1.001619
3301,Rac1,1,Cell_24,1.007266
3302,Rac1,1.166667,Cell_24,1.006131
3303,Rac1,1.333333,Cell_24,1.004022
3304,Rac1,1.5,Cell_24,0.9994996
3305,Rac1,1.666667,Cell_24,1.007701
3306,Rac1,1.833333,Cell_24,1.004373
3307,Rac1,2,Cell_24,0.9819637
3308,Rac1,2.166667,Cell_24,0.9806005
3309,Rac1,2.333333,Cell_24,0.9807429
3310,Rac1,2.5,Cell_24,0.9714488
3311,Rac1,2.666667,Cell_24,0.9639107
3312,Rac1,2.833333,Cell_24,0.969387
3313,Rac1,3,Cell_24,0.9730927
3314,Rac1,3.166667,Cell_24,0.9757761
3315,Rac1,3.333333,Cell_24,0.9789267
3316,Rac1,3.5,Cell_24,0.9881737
3317,Rac1,3.666667,Cell_24,0.9924153
3318,Rac1,3.833333,Cell_24,0.9888179
3319,Rac1,4,Cell_24,0.9981973
3320,Rac1,4.166667,Cell_24,0.9917051
3321,Rac1,4.333334,Cell_24,0.9938242
3322,Rac1,4.5,Cell_24,1.001314
3323,Rac1,4.666667,Cell_24,0.9963881
3324,Rac1,4.833334,Cell_24,0.9960255
3325,Rac1,5,Cell_24,0.9983184
3326,Rac1,5.166667,Cell_24,0.990247
3327,Rac1,5.333334,Cell_24,0.9941465
3328,Rac1,5.5,Cell_24,0.9954182
3329,Rac1,5.666667,Cell_24,1.000392
3330,Rac1,5.833334,Cell_24,0.9993029
3331,Rac1,6,Cell_24,0.9916933
3332,Rac1,6.166667,Cell_24,0.9966112
3333,Rac1,6.333334,Cell_24,0.9952655
3334,Rac1,6.5,Cell_24,0.994372
3335,Rac1,6.666667,Cell_24,0.9934292
3336,Rac1,6.833334,Cell_24,0.9908452
3337,Rac1,7,Cell_24,0.9952999
3338,Rac1,7.166667,Cell_24,0.9967274
3339,Rac1,7.333334,Cell_24,0.9975981
3340,Rac1,7.5,Cell_24,0.9983026
3341,Rac1,7.666667,Cell_24,0.9971571
3342,Rac1,7.833334,Cell_24,0.9969609
3343,Rac1,8,Cell_24,0.9977595
3344,Rac1,8.166667,Cell_24,0.9964134
3345,Rac1,8.333333,Cell_24,0.9951376
3346,Rac1,8.5,Cell_24,0.9968126
3347,Rac1,8.666667,Cell_24,0.9945802
3348,Rac1,8.833333,Cell_24,0.9946505
3349,Rac1,9,Cell_24,0.9977659
3350,Rac1,9.166667,Cell_24,0.9963378
3351,Rac1,9.333333,Cell_24,1.000642
3352,Rac1,9.5,Cell_24,1.000536
3353,Rac1,9.666667,Cell_24,0.9920907
3354,Rac1,9.833333,Cell_24,1.000724
3355,Rac1,10,Cell_24,0.9886347
3356,Rac1,0,Cell_25,1.001945
3357,Rac1,0.1666667,Cell_25,0.9990684
3358,Rac1,0.3333333,Cell_25,0.9944611
3359,Rac1,0.5,Cell_25,1.00367
3360,Rac1,0.6666667,Cell_25,1.000902
3361,Rac1,0.8333333,Cell_25,1.000709
3362,Rac1,1,Cell_25,1.002762
3363,Rac1,1.166667,Cell_25,1.002444
3364,Rac1,1.333333,Cell_25,1.0009
3365,Rac1,1.5,Cell_25,0.9925792
3366,Rac1,1.666667,Cell_25,1.002337
3367,Rac1,1.833333,Cell_25,0.9976225
3368,Rac1,2,Cell_25,0.9571617
3369,Rac1,2.166667,Cell_25,0.949802
3370,Rac1,2.333333,Cell_25,0.9460175
3371,Rac1,2.5,Cell_25,0.9237443
3372,Rac1,2.666667,Cell_25,0.9103065
3373,Rac1,2.833333,Cell_25,0.9098049
3374,Rac1,3,Cell_25,0.9146793
3375,Rac1,3.166667,Cell_25,0.9204726
3376,Rac1,3.333333,Cell_25,0.9175724
3377,Rac1,3.5,Cell_25,0.931591
3378,Rac1,3.666667,Cell_25,0.9408127
3379,Rac1,3.833333,Cell_25,0.9412875
3380,Rac1,4,Cell_25,0.9516252
3381,Rac1,4.166667,Cell_25,0.9479348
3382,Rac1,4.333334,Cell_25,0.9543686
3383,Rac1,4.5,Cell_25,0.9646797
3384,Rac1,4.666667,Cell_25,0.959437
3385,Rac1,4.833334,Cell_25,0.9626411
3386,Rac1,5,Cell_25,0.9658123
3387,Rac1,5.166667,Cell_25,0.9578517
3388,Rac1,5.333334,Cell_25,0.9648048
3389,Rac1,5.5,Cell_25,0.9679756
3390,Rac1,5.666667,Cell_25,0.9738983
3391,Rac1,5.833334,Cell_25,0.9719427
3392,Rac1,6,Cell_25,0.9628313
3393,Rac1,6.166667,Cell_25,0.9684847
3394,Rac1,6.333334,Cell_25,0.9701707
3395,Rac1,6.5,Cell_25,0.9700725
3396,Rac1,6.666667,Cell_25,0.9776283
3397,Rac1,6.833334,Cell_25,0.9687996
3398,Rac1,7,Cell_25,0.9729274
3399,Rac1,7.166667,Cell_25,0.9737563
3400,Rac1,7.333334,Cell_25,0.9742131
3401,Rac1,7.5,Cell_25,0.9739178
3402,Rac1,7.666667,Cell_25,0.9725694
3403,Rac1,7.833334,Cell_25,0.9690049
3404,Rac1,8,Cell_25,0.9673154
3405,Rac1,8.166667,Cell_25,0.9703587
3406,Rac1,8.333333,Cell_25,0.9661822
3407,Rac1,8.5,Cell_25,0.966639
3408,Rac1,8.666667,Cell_25,0.9565577
3409,Rac1,8.833333,Cell_25,0.9614437
3410,Rac1,9,Cell_25,0.966911
3411,Rac1,9.166667,Cell_25,0.9649294
3412,Rac1,9.333333,Cell_25,0.9717975
3413,Rac1,9.5,Cell_25,0.9672852
3414,Rac1,9.666667,Cell_25,0.9613089
